1.436296394318342141e-02,1.810006287723595888e-03
1.650545065887272164e-02,3.084197864581435418e-03
1.450424614604562366e-02,1.012431004960302403e-03
1.416807082965970167e-02,5.241341390143812711e-04
1.561408682595938346e-02,1.187157185175542100e-03
